id,rua,terreno,casa_new,vertex_pos,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,ponto,x_dms,y_dms,x,y
"83",av Palmeira do Miriti,"19",,"3","3","0","0","3",0.000371916599729,201.984184065316867,"4","59°54′53,5″W","3°4′5,2″S",-59.9148567815959,-3.06810089964698
"83",av Palmeira do Miriti,"19",,"4","4","0","0","4",0.000591161525021,290.552931622471419,"1","59°54′54,2″W","3°4′5,5″S",-59.9150574009414,-3.06818933162918
"84",av Palmeira do Miriti,"21",21,"1","1","0","0","1",0.000071339108528,20.406811444716595,"2","59°54′54,2″W","3°4′5,5″S",-59.9150574009414,-3.06818933162918
"84",av Palmeira do Miriti,"21",21,"2","2","0","0","2",0.000290573725376,111.332882604426331,"3","59°54′53,5″W","3°4′5,2″S",-59.9148568766676,-3.06810070977613
"84",av Palmeira do Miriti,"21",21,"3","3","0","0","3",0.000363020971993,201.482277068628150,"4","59°54′53,4″W","3°4′5,4″S",-59.9148279986385,-3.06816715270635
"84",av Palmeira do Miriti,"21",21,"4","4","0","0","4",0.000579945841956,290.556205908918457,"1","59°54′54,1″W","3°4′5,7″S",-59.9150268648691,-3.06825380500889
"85",av Palmeira do Miriti,"23",,"1","1","0","0","1",0.000070207131877,20.578255416764097,"2","59°54′54,1″W","3°4′5,7″S",-59.9150270550125,-3.06825361513807
"85",av Palmeira do Miriti,"23",,"2","2","0","0","2",0.000287254141132,111.989167649633018,"3","59°54′53,4″W","3°4′5,4″S",-59.9148278084951,-3.06816753244803
"85",av Palmeira do Miriti,"23",,"3","3","0","0","3",0.000354018886028,201.533284998148332,"4","59°54′53,3″W","3°4′5,6″S",-59.9148020916,-3.06822914553485
"85",av Palmeira do Miriti,"23",,"4","4","0","0","4",0.000567678561011,290.122372765279408,"1","59°54′54,0″W","3°4′5,9″S",-59.9149968553274,-3.06831699510637
"86",av Palmeira do Miriti,"29",29,"1","1","0","0","1",0.000079472698235,22.192212684136589,"2","59°54′53,8″W","3°4′6,4″S",-59.9149423936626,-3.06843872733573
"86",av Palmeira do Miriti,"29",29,"2","2","0","0","2",0.000293418425282,110.093725071451573,"3","59°54′53,1″W","3°4′6,1″S",-59.9147460230643,-3.06835380759585
"86",av Palmeira do Miriti,"29",29,"3","3","0","0","3",0.000369840750965,199.683897199352742,"4","59°54′53,0″W","3°4′6,3″S",-59.9147120111633,-3.06842224415373
"86",av Palmeira do Miriti,"29",29,"4","4","0","0","4",0.000589466508538,291.782384812037606,"1","59°54′53,7″W","3°4′6,6″S",-59.9149123275186,-3.06851229320247
"87",av Palmeira do Miriti,"27",27,"1","1","0","0","1",0.000069166886558,21.575540523394221,"2","59°54′53,9″W","3°4′6,2″S",-59.9149696874187,-3.0683751733502
"87",av Palmeira do Miriti,"27",27,"2","2","0","0","2",0.000278890335957,109.797375911593804,"3","59°54′53,2″W","3°4′5,8″S",-59.9147775155653,-3.06829118582746
"87",av Palmeira do Miriti,"27",27,"3","3","0","0","3",0.000348953619689,199.902995247205695,"4","59°54′53,1″W","3°4′6,1″S",-59.9147459279926,-3.06835372452735
"87",av Palmeira do Miriti,"27",27,"4","4","0","0","4",0.000563019583637,291.681159859006129,"1","59°54′53,8″W","3°4′6,4″S",-59.9149423936626,-3.06843872733573
"88",av Palmeira do Miriti,"31",31,"1","1","0","0","1",0.000074224013140,21.643245863901509,"2","59°54′53,7″W","3°4′6,6″S",-59.9149123275186,-3.06851229320247
"88",av Palmeira do Miriti,"31",31,"2","2","0","0","2",0.000293096131348,110.354715455302454,"3","59°54′53,0″W","3°4′6,3″S",-59.9147125815935,-3.06842281376612
"88",av Palmeira do Miriti,"31",31,"3","3","0","0","3",0.000369519011160,200.640042039218173,"4","59°54′52,8″W","3°4′6,6″S",-59.9146800908397,-3.06849198606891
"88",av Palmeira do Miriti,"31",31,"4","4","0","0","4",0.000591779789100,291.928572447817203,"1","59°54′53,6″W","3°4′6,9″S",-59.9148838242233,-3.0685808261601
"89",av Palmeira do Miriti,"33",33,"1","1","0","0","1",0.000072546675174,22.047789096315732,"2","59°54′53,6″W","3°4′6,9″S",-59.9148838242233,-3.0685808261601
"89",av Palmeira do Miriti,"33",33,"2","2","0","0","2",0.000295254802387,112.418513907709695,"3","59°54′52,8″W","3°4′6,6″S",-59.9146795204095,-3.0684921759397
"89",av Palmeira do Miriti,"33",33,"3","3","0","0","3",0.000368965499301,202.565912854646911,"4","59°54′52,7″W","3°4′6,8″S",-59.9146522585993,-3.06856065995641
"89",av Palmeira do Miriti,"33",33,"4","4","0","0","4",0.000590702477350,292.195188043252926,"1","59°54′53,5″W","3°4′7,1″S",-59.9148561229576,-3.06864787584285
"90",av Palmeira do Miriti,"35",35,"1","1","0","0","1",0.000079991566714,22.279383936333630,"2","59°54′53,5″W","3°4′7,1″S",-59.9148561229576,-3.06864787584285
"90",av Palmeira do Miriti,"35",35,"2","2","0","0","2",0.000301783099630,112.222207500348887,"3","59°54′52,7″W","3°4′6,8″S",-59.9146522348312,-3.06856057683951
"90",av Palmeira do Miriti,"35",35,"3","3","0","0","3",0.000377640346483,201.689141027755284,"4","59°54′52,6″W","3°4′7,1″S",-59.9146233568022,-3.06863072226946
"90",av Palmeira do Miriti,"35",35,"4","4","0","0","4",0.000599687879699,291.746317463740013,"1","59°54′53,4″W","3°4′7,4″S",-59.9148258187273,-3.06872190492073
"91",av Palmeira do Miriti,"37",,"1","1","0","0","1",0.000072527049302,21.525211013749619,"2","59°54′53,4″W","3°4′7,4″S",-59.9148258187273,-3.06872190492073
"91",av Palmeira do Miriti,"37",,"2","2","0","0","2",0.000294502527403,110.924517540322526,"3","59°54′52,6″W","3°4′7,1″S",-59.9146234518738,-3.06863068666881
"91",av Palmeira do Miriti,"37",,"3","3","0","0","3",0.000367636989628,201.005700592569383,"4","59°54′52,5″W","3°4′7,3″S",-59.914593837039,-3.06869755677518
"91",av Palmeira do Miriti,"37",,"4","4","0","0","4",0.000591129881859,291.606394065996483,"1","59°54′53,3″W","3°4′7,6″S",-59.914797846708,-3.06878882083077
"92",av Palmeira do Miriti,"39",39,"1","1","0","0","1",0.000074854785968,22.523185687240790,"2","59°54′53,3″W","3°4′7,6″S",-59.914797846708,-3.06878882083077
"92",av Palmeira do Miriti,"39",39,"2","2","0","0","2",0.000298347678199,110.609881155955549,"3","59°54′52,5″W","3°4′7,3″S",-59.914593837039,-3.06869755677518
"92",av Palmeira do Miriti,"39",39,"3","3","0","0","3",0.000371471550511,200.407470416997342,"4","59°54′52,4″W","3°4′7,6″S",-59.9145633055574,-3.06876400170978
"92",av Palmeira do Miriti,"39",39,"4","4","0","0","4",0.000599949736823,292.320774948282633,"1","59°54′53,2″W","3°4′7,9″S",-59.9147712015153,-3.06885877276202
"93",av Palmeira do Miriti,"41",41,"1","1","0","0","1",0.000075728424624,22.262286029517806,"2","59°54′53,2″W","3°4′7,9″S",-59.9147712015153,-3.06885877276202
"93",av Palmeira do Miriti,"41",41,"2","2","0","0","2",0.000250044400637,111.024444106000516,"3","59°54′52,6″W","3°4′7,6″S",-59.9146128513792,-3.06878589413748
"93",av Palmeira do Miriti,"41",41,"3","3","0","0","3",0.000328720040717,201.524887103986117,"4","59°54′52,5″W","3°4′7,9″S",-59.9145818104688,-3.06885818741673
"93",av Palmeira do Miriti,"41",41,"4","4","0","0","4",0.000506255392226,292.762729027503383,"1","59°54′53,1″W","3°4′8,1″S",-59.9147443570522,-3.06892958355993
"94",av Palmeira do Miriti,"43",43,"1","1","0","0","1",0.000070367977544,22.696460259554541,"2","59°54′53,1″W","3°4′8,1″S",-59.9147443570522,-3.06892958355993
"94",av Palmeira do Miriti,"43",43,"2","2","0","0","2",0.000248014836076,111.466718511400501,"3","59°54′52,5″W","3°4′7,9″S",-59.9145816678613,-3.06885823488441
"94",av Palmeira do Miriti,"43",43,"3","3","0","0","3",0.000318193709107,201.449467989935812,"4","59°54′52,4″W","3°4′8,1″S",-59.9145538118528,-3.06892264852437
"94",av Palmeira do Miriti,"43",43,"4","4","0","0","4",0.000498860892439,292.679209738089810,"1","59°54′53,0″W","3°4′8,4″S",-59.9147192233371,-3.06899530987601
"95",av Palmeira do Miriti,"45",45,"1","1","0","0","1",0.000069612749912,22.724266841122908,"2","59°54′53,0″W","3°4′8,4″S",-59.9147192233371,-3.06899530987601
"95",av Palmeira do Miriti,"45",45,"2","2","0","0","2",0.000249235994154,111.294258337150595,"3","59°54′52,4″W","3°4′8,1″S",-59.9145549527132,-3.06892264852437
"95",av Palmeira do Miriti,"45",45,"3","3","0","0","3",0.000319191477964,201.364397320431380,"4","59°54′52,3″W","3°4′8,4″S",-59.9145270016332,-3.0689867773544
"95",av Palmeira do Miriti,"45",45,"4","4","0","0","4",0.000502286287766,292.794405824403725,"1","59°54′52,9″W","3°4′8,6″S",-59.9146946279375,-3.06906043284638
"96",av Palmeira do Miriti,"47",47,"1","1","0","0","1",0.000076331499848,22.613407706207646,"2","59°54′52,9″W","3°4′8,6″S",-59.9146946279375,-3.06906043284638
"96",av Palmeira do Miriti,"47",47,"2","2","0","0","2",0.000259887720770,112.034400931705676,"3","59°54′52,3″W","3°4′8,3″S",-59.9145268114897,-3.06898606533929
"96",av Palmeira do Miriti,"47",47,"3","3","0","0","3",0.000336620890388,202.106741228988284,"4","59°54′52,2″W","3°4′8,6″S",-59.9144980285323,-3.06905719564705
"96",av Palmeira do Miriti,"47",47,"4","4","0","0","4",0.000521705909010,292.685748003490176,"1","59°54′52,8″W","3°4′8,9″S",-59.9146674314985,-3.06913175501386
"97",av Palmeira do Miriti,"49",49,"1","1","0","0","1",0.000075307364994,22.604244475712058,"2","59°54′52,8″W","3°4′8,9″S",-59.9146674314985,-3.06913175501386
"97",av Palmeira do Miriti,"49",49,"2","2","0","0","2",0.000260239735794,112.442744739704693,"3","59°54′52,2″W","3°4′8,6″S",-59.9144980285323,-3.06905757538842
"97",av Palmeira do Miriti,"49",49,"3","3","0","0","3",0.000338176661387,202.851739095576875,"4","59°54′52,1″W","3°4′8,9″S",-59.914469507022,-3.06913010598762
"97",av Palmeira do Miriti,"49",49,"4","4","0","0","4",0.000523451996038,293.013238831584204,"1","59°54′52,7″W","3°4′9,1″S",-59.914640267817,-3.06920199270768
"98",av Palmeira do Miriti,"57",57,"1","1","0","0","1",0.000081405938660,25.954553576324273,"2","59°54′52,4″W","3°4′9,9″S",-59.9145632840006,-3.06940449469318
"98",av Palmeira do Miriti,"57",57,"2","2","0","0","2",0.000268519462651,115.389010089316358,"3","59°54′51,8″W","3°4′9,7″S",-59.9143848799917,-3.06934807235312
"98",av Palmeira do Miriti,"57",57,"3","3","0","0","3",0.000371644443953,208.621722992115991,"4","59°54′51,6″W","3°4′10,0″S",-59.9143467970013,-3.06944390787687
"98",av Palmeira do Miriti,"57",57,"4","4","0","0","4",0.000563140860510,299.187266479123878,"1","59°54′52,3″W","3°4′10,1″S",-59.9145347208439,-3.06948072508689
"99",beco Tikuna,"1",1,"1","2","0","0","1",0.000072918499663,297.161352624211474,"2","59°54′51,6″W","3°4′10,0″S",-59.9143467970013,-3.06944390787687
"99",beco Tikuna,"1",1,"2","3","0","0","2",0.000244980074175,22.554471534202371,"3","59°54′51,9″W","3°4′9,4″S",-59.9144105150314,-3.06928407922467
"99",beco Tikuna,"1",1,"3","4","0","0","3",0.000311277421390,111.623553590266297,"4","59°54′51,7″W","3°4′9,3″S",-59.9143495585923,-3.06925800911201
"99",beco Tikuna,"1",1,"4","1","0","0","4",0.000494967181694,206.230434680275437,"1","59°54′51,4″W","3°4′9,9″S",-59.9142760266328,-3.06942633908254
"100",av Palmeira do Miriti,"55",55,"1","1","0","0","1",0.000074416579961,24.272431486334938,"2","59°54′52,5″W","3°4′9,6″S",-59.9145899977353,-3.06933503820497
"100",av Palmeira do Miriti,"55",55,"2","2","0","0","2",0.000259946251148,113.845693592065686,"3","59°54′51,9″W","3°4′9,4″S",-59.9144161242618,-3.06927031360284
"100",av Palmeira do Miriti,"55",55,"3","3","0","0","3",0.000343747370830,205.279532271023356,"4","59°54′51,8″W","3°4′9,7″S",-59.9143848799917,-3.06934807235312
"100",av Palmeira do Miriti,"55",55,"4","4","0","0","4",0.000530860894821,295.706270165292608,"1","59°54′52,4″W","3°4′9,9″S",-59.9145632840006,-3.06940449469318
"101",av Palmeira do Miriti,"53",53,"1","1","0","0","1",0.000073671866544,24.235478728401574,"2","59°54′52,6″W","3°4′9,4″S",-59.9146164120097,-3.06926626444527
"101",av Palmeira do Miriti,"53",53,"2","2","0","0","2",0.000259737958805,114.513321820488585,"3","59°54′52,0″W","3°4′9,1″S",-59.91444215014,-3.06920104641514
"101",av Palmeira do Miriti,"53",53,"3","3","0","0","3",0.000333666495149,204.553405447317459,"4","59°54′51,9″W","3°4′9,4″S",-59.9144163144052,-3.06927031360284
"101",av Palmeira do Miriti,"53",53,"4","4","0","0","4",0.000519017980866,294.275562355230534,"1","59°54′52,5″W","3°4′9,6″S",-59.9145899977353,-3.06933503820497
"102",beco Tikuna,"2",2,"3","3","0","0","1",0.000165054268078,22.819247109779830,"3","59°54′52,1″W","3°4′8,9″S",-59.9144694119503,-3.06913053319664
"102",beco Tikuna,"2",2,"4","4","0","0","2",0.000229994578834,112.576929203078478,"4","59°54′51,9″W","3°4′8,8″S",-59.9144098059142,-3.06910475792913
"102",beco Tikuna,"2",2,"1","1","0","0","3",0.000394662926888,202.433176086654015,"1","59°54′51,7″W","3°4′9,3″S",-59.9143495585923,-3.06925800911201
"102",beco Tikuna,"2",2,"2","2","0","0","4",0.000461012136587,292.675493993355303,"2","59°54′51,9″W","3°4′9,4″S",-59.914410324888,-3.06928464883661
"103",av Palmeira do Miriti,"51",51,"1","1","0","0","1",0.000068555999559,23.398503837876859,"2","59°54′52,7″W","3°4′9,1″S",-59.914640267817,-3.06920199270768
"103",av Palmeira do Miriti,"51",51,"2","2","0","0","2",0.000253702665500,113.058627279954933,"3","59°54′52,1″W","3°4′8,9″S",-59.914469507022,-3.0691304382613
"103",av Palmeira do Miriti,"51",51,"3","3","0","0","3",0.000329663746825,204.203843636111571,"4","59°54′52,0″W","3°4′9,1″S",-59.9144421026042,-3.06920128375346
"103",av Palmeira do Miriti,"51",51,"4","4","0","0","4",0.000515566618578,294.543720194033540,"1","59°54′52,6″W","3°4′9,4″S",-59.9146162952164,-3.06926622073502
"104",av Palmeira do Miriti,"25",,"1","1","0","0","1",0.000064209059450,20.334711950533890,"2","59°54′54,0″W","3°4′5,9″S",-59.9149968553274,-3.06831699510637
"104",av Palmeira do Miriti,"25",,"2","2","0","0","2",0.000277695421538,111.771271401004142,"3","59°54′53,3″W","3°4′5,6″S",-59.9148022817434,-3.06822914553485
"104",av Palmeira do Miriti,"25",,"3","3","0","0","3",0.000343863053920,202.032624528476390,"4","59°54′53,2″W","3°4′5,8″S",-59.9147773254219,-3.06829042634418
"104",av Palmeira do Miriti,"25",,"4","4","0","0","4",0.000554065796175,290.596065078006234,"1","59°54′53,9″W","3°4′6,2″S",-59.9149696874187,-3.0683751733502
"105",beco Tikuna,"3",3,"3","3","0","0","1",0.000165287662644,22.539014988098486,"3","59°54′52,3″W","3°4′8,3″S",-59.9145308045013,-3.06897690407808
"105",beco Tikuna,"3",3,"4","4","0","0","2",0.000231366685150,112.681122036342956,"4","59°54′52,1″W","3°4′8,2″S",-59.9144700922548,-3.06895081844325
"105",beco Tikuna,"3",3,"1","1","0","0","3",0.000396690029474,202.685957500651483,"1","59°54′51,9″W","3°4′8,8″S",-59.9144098059142,-3.06910475792913
"105",beco Tikuna,"3",3,"2","2","0","0","4",0.000461948358417,292.543850452407014,"2","59°54′52,1″W","3°4′8,9″S",-59.9144697684692,-3.0691305094628
"106",beco Tikuna,"4",4,"1","3","0","0","1",0.000207829514054,21.465379521387220,"3","59°54′52,6″W","3°4′7,6″S",-59.914613231666,-3.06878608400822
"106",beco Tikuna,"4",4,"2","4","0","0","2",0.000284341114998,111.388048931779849,"4","59°54′52,4″W","3°4′7,5″S",-59.9145432588941,-3.06875513507825
"106",beco Tikuna,"4",4,"3","1","0","0","3",0.000493020541267,201.706052287501933,"1","59°54′52,1″W","3°4′8,2″S",-59.9144605022684,-3.06894670345728
"106",beco Tikuna,"4",4,"4","2","0","0","4",0.000570090513499,291.783382877109318,"2","59°54′52,3″W","3°4′8,3″S",-59.9145313273956,-3.06897709394878
"107",rua Iawarete,"7",7,"1","1","0","0","1",0.000081277827201,21.324474901381741,"2","59°54′54,1″W","3°4′1,5″S",-59.9150301398657,-3.06707507897455
"107",rua Iawarete,"7",7,"2","2","0","0","2",0.000255353359747,110.561226851543793,"3","59°54′53,5″W","3°4′1,2″S",-59.9148694948006,-3.06700803082705
"107",rua Iawarete,"7",7,"3","3","0","0","3",0.000335151172273,200.303754761170296,"4","59°54′53,4″W","3°4′1,5″S",-59.9148342343117,-3.06707961566345
"107",rua Iawarete,"7",7,"4","4","0","0","4",0.000511304453431,291.067002811008251,"1","59°54′54,0″W","3°4′1,7″S",-59.9149961804776,-3.06714892235715
"108",rua Iawarete,"9",9,"1","1","0","0","1",0.000071233240737,22.057599095958555,"2","59°54′54,2″W","3°4′1,2″S",-59.9150579254022,-3.06700948828503
"108",rua Iawarete,"9",9,"2","2","0","0","2",0.000240714596085,110.234657822277441,"3","59°54′53,6″W","3°4′1,0″S",-59.9149018319491,-3.06694346735104
"108",rua Iawarete,"9",9,"3","3","0","0","3",0.000312923554034,200.370758368355212,"4","59°54′53,5″W","3°4′1,2″S",-59.9148694948006,-3.06700803082705
"108",rua Iawarete,"9",9,"4","4","0","0","4",0.000486999086580,292.193699642036336,"1","59°54′54,1″W","3°4′1,5″S",-59.9150301398657,-3.06707507897455
"109",rua Iawarete,"11",11,"1","1","0","0","1",0.000065095979344,22.097396942484540,"2","59°54′54,3″W","3°4′1,0″S",-59.915082885869,-3.06694936789229
"109",rua Iawarete,"11",11,"2","2","0","0","2",0.000234472338911,112.047827975001383,"3","59°54′53,7″W","3°4′0,8″S",-59.9149272739489,-3.0668824852973
"109",rua Iawarete,"11",11,"3","3","0","0","3",0.000300548856908,202.213782392557476,"4","59°54′53,6″W","3°4′1,0″S",-59.9149018319491,-3.06694346735104
"109",rua Iawarete,"11",11,"4","4","0","0","4",0.000470030212256,292.263351360040645,"1","59°54′54,2″W","3°4′1,2″S",-59.9150579254022,-3.06700948828503
"110",rua Iawarete,"13",13,"1","1","0","0","1",0.000071097420300,21.653651903456289,"2","59°54′54,4″W","3°4′0,8″S",-59.9151114073792,-3.06688348263263
"110",rua Iawarete,"13",13,"2","2","0","0","2",0.000239912891712,111.548267932469571,"3","59°54′53,8″W","3°4′0,5″S",-59.9149560602198,-3.06681740749782
"110",rua Iawarete,"13",13,"3","3","0","0","3",0.000311073058783,201.558346011265115,"4","59°54′53,7″W","3°4′0,8″S",-59.9149272739489,-3.0668824852973
"110",rua Iawarete,"13",13,"4","4","0","0","4",0.000480150956343,291.663729982251823,"1","59°54′54,3″W","3°4′1,0″S",-59.915082885869,-3.06694860840805
"111",rua Iawarete,"15",15,"1","1","0","0","1",0.000072766382381,21.790259784783444,"2","59°54′54,5″W","3°4′0,5″S",-59.9151395486027,-3.06681645814241
"111",rua Iawarete,"15",15,"2","2","0","0","2",0.000242577887437,112.197496999064313,"3","59°54′53,9″W","3°4′0,3″S",-59.9149838278837,-3.06674873071146
"111",rua Iawarete,"15",15,"3","3","0","0","3",0.000315880544628,202.285441225687634,"4","59°54′53,8″W","3°4′0,5″S",-59.9149562503632,-3.06681664801349
"111",rua Iawarete,"15",15,"4","4","0","0","4",0.000484645457212,291.878204011406694,"1","59°54′54,4″W","3°4′0,8″S",-59.9151112172359,-3.06688348261598
"112",rua Iawarete,"17",17,"1","1","0","0","1",0.000072766382381,22.097001054166142,"2","59°54′54,6″W","3°4′0,3″S",-59.915168070113,-3.06675000326235
"112",rua Iawarete,"17",17,"2","2","0","0","2",0.000243111038140,112.156040518396139,"3","59°54′54,0″W","3°4′0,1″S",-59.9150111419977,-3.06668373963454
"112",rua Iawarete,"17",17,"3","3","0","0","3",0.000313608562254,201.774152001828895,"4","59°54′53,9″W","3°4′0,3″S",-59.9149838278837,-3.06674873071146
"112",rua Iawarete,"17",17,"4","4","0","0","4",0.000483822194504,291.715112537598884,"1","59°54′54,5″W","3°4′0,5″S",-59.9151397387462,-3.06681702773592
"113",rua Iawarete,"19",19,"1","1","0","0","1",0.000072766382381,21.825384900638973,"2","59°54′54,7″W","3°4′0,1″S",-59.9151965916233,-3.06668297876485
"113",rua Iawarete,"19",19,"2","2","0","0","2",0.000243366447524,111.853558505531595,"3","59°54′54,1″W","3°3′59,8″S",-59.9150400644696,-3.06661512869203
"113",rua Iawarete,"19",19,"3","3","0","0","3",0.000317824293401,202.137604776538467,"4","59°54′54,0″W","3°4′0,1″S",-59.9150111419977,-3.06668373963454
"113",rua Iawarete,"19",19,"4","4","0","0","4",0.000488344123432,292.109431171645838,"1","59°54′54,6″W","3°4′0,3″S",-59.9151682602565,-3.06675000323842
"114",rua Iawarete,"21",21,"1","1","0","0","1",0.000074336023362,20.754896144671832,"2","59°54′54,8″W","3°3′59,8″S",-59.91522757535,-3.06661540764045
"114",rua Iawarete,"21",21,"2","2","0","0","2",0.000247213829144,111.626329049540175,"3","59°54′54,3″W","3°3′59,6″S",-59.9150694687163,-3.06654548605518
"114",rua Iawarete,"21",21,"3","3","0","0","3",0.000322809507506,201.837195305421574,"4","59°54′54,1″W","3°3′59,8″S",-59.9150400644696,-3.06661512869203
"114",rua Iawarete,"21",21,"4","4","0","0","4",0.000493409561520,290.965762400553217,"1","59°54′54,7″W","3°4′0,1″S",-59.9151965916234,-3.06668297873672
"115",rua Iawarete,"23",23,"1","1","0","0","1",0.000076849337228,21.825679534640457,"2","59°54′54,9″W","3°3′59,6″S",-59.9152581216159,-3.06654488993861
"115",rua Iawarete,"23",23,"2","2","0","0","2",0.000251315295878,112.439588283379351,"3","59°54′54,4″W","3°3′59,3″S",-59.9150974390206,-3.06647692322407
"115",rua Iawarete,"23",23,"3","3","0","0","3",0.000325363926767,201.974920807049926,"4","59°54′54,3″W","3°3′59,6″S",-59.9150694687163,-3.06654548605518
"115",rua Iawarete,"23",23,"4","4","0","0","4",0.000498241732548,291.361012058311019,"1","59°54′54,8″W","3°3′59,8″S",-59.91522757535,-3.06661540764045
"116",rua Iawarete,"25",25,"1","1","0","0","1",0.000072578492155,21.592452154545494,"2","59°54′55,0″W","3°3′59,3″S",-59.9152869310637,-3.06647827422542
"116",rua Iawarete,"25",25,"2","2","0","0","2",0.000249348320196,112.484976728463948,"3","59°54′54,4″W","3°3′59,1″S",-59.9151247340054,-3.066407991323
"116",rua Iawarete,"25",25,"3","3","0","0","3",0.000323487535032,202.735077870609331,"4","59°54′54,4″W","3°3′59,3″S",-59.9150974390206,-3.06647692322407
"116",rua Iawarete,"25",25,"4","4","0","0","4",0.000497953493681,291.842553296690880,"1","59°54′54,9″W","3°3′59,6″S",-59.9152581216159,-3.06654488993861
"117",rua Iawarete,"27",27,"1","1","0","0","1",0.000067975711157,21.659717709679867,"2","59°54′55,1″W","3°3′59,1″S",-59.9153131544343,-3.06641556033429
"117",rua Iawarete,"27",27,"2","2","0","0","2",0.000245715167599,112.045362420756518,"3","59°54′54,5″W","3°3′58,8″S",-59.9151507670635,-3.06634329930634
"117",rua Iawarete,"27",27,"3","3","0","0","3",0.000315448783116,202.325719114911323,"4","59°54′54,4″W","3°3′59,1″S",-59.9151247340054,-3.066407991323
"117",rua Iawarete,"27",27,"4","4","0","0","4",0.000492218611157,291.940074403834672,"1","59°54′55,0″W","3°3′59,3″S",-59.9152869310637,-3.06647827422542
"118",rua Iawarete,"29",29,"1","1","0","0","1",0.000071603037046,21.914027263662927,"2","59°54′55,2″W","3°3′58,9″S",-59.9153396281981,-3.06634903113209
"118",rua Iawarete,"29",29,"2","2","0","0","2",0.000248605766677,111.599507620406996,"3","59°54′54,6″W","3°3′58,6″S",-59.9151785280001,-3.06627570519865
"118",rua Iawarete,"29",29,"3","3","0","0","3",0.000321678559157,201.841675798786241,"4","59°54′54,5″W","3°3′58,8″S",-59.9151507670635,-3.06634329930634
"118",rua Iawarete,"29",29,"4","4","0","0","4",0.000499418015598,292.156195442042133,"1","59°54′55,1″W","3°3′59,1″S",-59.9153131544343,-3.06641556033429
"119",rua Iawarete,"31",31,"1","1","0","0","1",0.000063579126111,23.170776357458315,"2","59°54′55,3″W","3°3′58,6″S",-59.9153616784492,-3.06628939815713
"119",rua Iawarete,"31",31,"2","2","0","0","2",0.000238857026887,112.452747145117954,"3","59°54′54,7″W","3°3′58,4″S",-59.9152007747782,-3.06621988304261
"119",rua Iawarete,"31",31,"3","3","0","0","3",0.000298948891880,201.899127791502934,"4","59°54′54,6″W","3°3′58,6″S",-59.9151785280001,-3.06627570519865
"119",rua Iawarete,"31",31,"4","4","0","0","4",0.000475951621510,292.617157003843261,"1","59°54′55,2″W","3°3′58,9″S",-59.9153396281981,-3.06634903113209
"120",rua Iawarete,"33",33,"1","1","0","0","1",0.000073209441750,23.205951771633075,"2","59°54′55,4″W","3°3′58,4″S",-59.9153886617274,-3.06622134284831
"120",rua Iawarete,"33",33,"2","2","0","0","2",0.000247994978835,113.033553836480621,"3","59°54′54,8″W","3°3′58,2″S",-59.9152265580073,-3.06615597949538
"120",rua Iawarete,"33",33,"3","3","0","0","3",0.000316903891564,202.330794459148109,"4","59°54′54,7″W","3°3′58,4″S",-59.9152007747782,-3.06621988304261
"120",rua Iawarete,"33",33,"4","4","0","0","4",0.000492181792340,292.503192394300527,"1","59°54′55,3″W","3°3′58,6″S",-59.9153616784492,-3.06628939815713
"121",rua Iawarete,"35",35,"1","1","0","0","1",0.000097848089979,31.989073686738926,"2","59°54′55,5″W","3°3′58,1″S",-59.9154075028387,-3.0661253258642
"121",rua Iawarete,"35",35,"2","2","0","0","2",0.000254920151198,116.386546912605155,"3","59°54′54,9″W","3°3′57,9″S",-59.9152557262214,-3.06608488466179
"121",rua Iawarete,"35",35,"3","3","0","0","3",0.000331765841214,202.866394759730866,"4","59°54′54,8″W","3°3′58,2″S",-59.9152265580073,-3.06615597949538
"121",rua Iawarete,"35",35,"4","4","0","0","4",0.000506551378299,298.468921533864602,"1","59°54′55,4″W","3°3′58,4″S",-59.9153886617274,-3.06622134284831
"122",rua Mura,"34",34,"1","1","0","0","1",0.000092491657006,24.023589283190127,"4","59°54′54,8″W","3°3′58,3″S",-59.9152105183824,-3.06618892200869
"122",rua Mura,"34",34,"2","2","0","0","2",0.000245071538937,113.819288594495887,"1","59°54′54,2″W","3°3′58,1″S",-59.9150687688943,-3.06613246226196
"122",rua Mura,"34",34,"3","3","0","0","3",0.000334497334445,203.249270434604313,"2","59°54′54,1″W","3°3′58,4″S",-59.9150372413284,-3.06621614610442
"122",rua Mura,"34",34,"4","4","0","0","4",0.000487824466150,293.453571123298559,"3","59°54′54,6″W","3°3′58,6″S",-59.9151785280001,-3.06627570519865
"123",rua Mura,"32",32,"1","1","0","0","1",0.000078453144047,22.393538736797812,"4","59°54′54,6″W","3°3′58,6″S",-59.9151785280001,-3.06627570519865
"123",rua Mura,"32",32,"2","2","0","0","2",0.000231780275753,113.069512423151593,"1","59°54′54,1″W","3°3′58,4″S",-59.9150372413284,-3.06621614610442
"123",rua Mura,"32",32,"3","3","0","0","3",0.000310782761510,203.166162120509398,"2","59°54′54,0″W","3°3′58,6″S",-59.91500892522,-3.06628989968577
"123",rua Mura,"32",32,"4","4","0","0","4",0.000462242236805,292.490188434155584,"3","59°54′54,5″W","3°3′58,9″S",-59.9151486885915,-3.0663482621108
